,sicbro_id,RA_DEG,DEC_DEG,MEAN_XCOL,MEAN_YCOL,F062,F087,F106,F129,F158,F184,F213,F146,transitHost,dimEB,blendedEB,lowmassEB,lowRedNoise,hiRedNoise,variable,F087_flux,F087_flux_err,F146_flux,F146_flux_err,F213_flux,F213_flux_err
1135,401588,268.4856012843379,-29.207217297267707,1793.9447132981302,1798.144942392837,22.6722,21.899,21.5699,21.2408,21.0153,21.1359,21.2565,21.1537,0,0,0,0,0,0,0,180.23812804433135,13.425279440083598,358.0689544637254,18.92271001901486,325.72168152236077,18.047761122154757
1136,401958,268.4879951819904,-29.204355750146952,1806.8231482850435,1918.355864679125,25.704,24.4495,23.9715,23.4935,23.2388,23.2916,23.3443,23.3618,0,0,0,0,0,0,0,17.204682726247277,4.147852785025919,46.85184179717611,6.84484052386731,47.613122984964754,6.900226299547338
1137,401995,268.4964030267223,-29.20545198668432,2034.8284924057148,2012.222780576395,21.0307,20.2779,20.0881,19.8983,19.8541,19.9772,20.1003,19.921,0,0,0,0,0,0,0,802.2074079736275,28.32326619536715,1114.4142792057094,33.3828440850343,944.7712482729469,30.737131425572993
1138,402147,268.48659744174074,-29.20619647413201,1802.089628075916,1843.1619507267717,26.3966,25.0655,24.5328,24.0002,23.7544,23.8086,23.8628,23.8744,0,0,0,0,0,0,0,9.755435641716844,3.1233692771935955,29.220434409999754,5.405592882376526,29.534299058780036,5.434546812640409
1139,402483,268.49226892263675,-29.20855959069855,1982.5066103549243,1858.6549318438497,22.8309,22.0487,21.7236,21.3985,21.1761,21.2901,21.4041,21.3107,0,0,0,0,0,0,0,157.02422845253705,12.530930869354322,309.860821650477,17.60286401840556,284.319514031282,16.861776716327434
1140,402865,268.4884094740711,-29.203723558984784,1806.8065598796668,1943.19432266974,25.1403,23.9272,23.4759,23.0245,22.7318,22.794,22.8563,22.8738,0,0,0,0,0,0,0,27.833426094509292,5.275739388418394,73.43898538873839,8.569654916549347,74.63227290705537,8.638997216520872
1141,403148,268.49328401070045,-29.206762216122755,1978.394846123143,1926.829828075912,26.3907,25.1146,24.6196,24.1246,23.8774,23.9322,23.9871,23.9982,0,0,0,0,0,0,0,9.324094536310538,3.0535380358381876,26.071538992289966,5.106029670134122,26.339447939844533,5.1321971844274
1142,403269,268.4899447149151,-29.203237280698936,1837.184461656876,1980.5554100825664,24.071,23.0429,22.6884,22.3339,22.0245,22.1183,22.2122,22.1858,0,0,0,0,0,0,0,62.84730630531875,7.927629299186407,138.39699746012192,11.764225323416834,135.07241603777655,11.622065910920336
1143,403542,268.49188206711113,-29.207971509461256,1963.201210978652,1870.1731361151344,25.7597,24.5229,24.0025,23.4821,23.2333,23.2951,23.3569,23.3576,0,0,0,0,0,0,0,16.080023094282474,4.009990410746948,47.0334317891178,6.858092430779699,47.06376514047913,6.860303574950538
1144,404580,268.49064857986986,-29.20312861409968,1852.9857892476348,1994.3181263562929,21.056,20.3914,20.2242,20.057,20.0179,20.1512,20.2846,20.0869,0,0,0,0,0,0,0,722.5812169290018,26.880870836507544,956.5037304430841,30.927394498131978,797.2722865789074,28.23601045790477
1145,405145,268.4898359886053,-29.203269789723084,1835.0014319983736,1977.9663258661603,25.9556,24.6577,24.1803,23.7029,23.3826,23.4569,23.5313,23.5404,0,0,0,0,0,0,0,14.202561160329072,3.7686285516523212,39.7453813345549,6.3043938118232195,40.07990358647086,6.330869101985198
1146,405198,268.49223423655235,-29.2076218275574,1966.2651087483987,1885.7575733735405,23.885,22.8428,22.4822,22.1217,21.8048,21.9146,22.0244,21.9755,0,0,0,0,0,0,0,75.56604075144529,8.692872986041225,167.97578066770677,12.960547082114504,160.57823060170682,12.671946598755332
1147,405464,268.4891078922549,-29.20581676712897,1858.5740026849155,1892.0172735069996,22.2015,21.5376,21.2871,21.0367,20.8835,21.013,21.1424,20.9966,0,0,0,0,0,0,0,251.4239633459093,15.856354036975501,413.81541848348087,20.342453600376746,361.8150836647856,19.02143747629988
1148,405683,268.48888340429403,-29.204503144479855,1831.427798601488,1927.3426370857408,26.5983,25.0519,24.4104,23.7689,23.4872,23.5511,23.6151,23.6254,0,0,0,0,0,0,0,9.878401372684209,3.1429924232622977,36.75248154254132,6.062382497215209,37.10279853316771,6.091206656580263
1149,406147,268.49693488927414,-29.204977231495683,2040.3316116571996,2034.1875985552056,24.5931,23.5266,23.1791,22.8316,22.416,22.5248,22.6337,22.6258,0,0,0,0,0,0,0,40.25377994859098,6.3445866649129306,92.28405474524968,9.606459011792518,91.61501734299475,9.571573399551129
1150,406371,268.49323124085515,-29.21058186876305,2039.700673602256,1813.524466676174,20.5047,19.9017,19.7663,19.6309,19.648,19.79,19.932,19.698,0,0,0,0,0,0,0,1134.4011762385912,33.680872557559894,1368.5058812172563,36.993322116528766,1103.1807326179082,33.214164638267036
1151,406584,268.4889401663953,-29.20744410641291,1881.0665179070884,1841.565795924287,27.1523,25.4494,24.8071,24.1648,23.842,23.8892,23.9364,23.99,0,0,0,0,0,0,0,6.849938434008725,2.617238704055999,26.2691891807288,5.125347713153596,27.598575602266173,5.253434648138889
1152,406811,268.4966408995697,-29.20562571388791,2043.6189166389183,2010.6742888022136,26.5888,25.1937,24.6626,24.1314,23.875,23.9211,23.9671,23.996,0,0,0,0,0,0,0,8.668953394911336,2.944308644641614,26.12442065518007,5.111205401388216,26.829134837625475,5.179684820297995
1153,406861,268.49193652526606,-29.204533368189896,1908.1913990608516,1972.2652051237137,21.1126,20.3839,20.2068,20.0296,19.9896,20.118,20.2464,20.057,0,0,0,0,0,0,0,727.5899106432876,26.973874594564414,983.2108628767828,31.356193373507296,825.8224179541841,28.737126125522433
1154,406958,268.4900239419026,-29.201855236298844,1816.5035953247811,2022.4538014666227,20.6227,19.9319,19.7709,19.61,19.6097,19.7412,19.8728,19.6624,0,0,0,0,0,0,0,1103.282343997605,33.21569424229464,1414.121314107473,37.604804401930785,1165.0019925410797,34.132125520410824
1155,406974,268.4928345578508,-29.20538296015506,1944.5541176255356,1960.7140596360775,26.1157,24.7283,24.2162,23.7041,23.4104,23.4878,23.5651,23.5589,0,0,0,0,0,0,0,13.308425204908604,3.648071436376843,39.07389167336363,6.250911267436424,38.851399556660965,6.233089086212467
1156,407015,268.48936473544177,-29.207013473489848,1884.6113093830456,1860.6211863337217,25.8655,24.5475,24.0097,23.4718,23.2131,23.2658,23.3186,23.3377,0,0,0,0,0,0,0,15.719787398581202,3.964818709421807,47.9034362983036,6.921230836946822,48.753597566574676,6.9823776442251155
1157,407407,268.489551717374,-29.2092104712096,1925.3042742091927,1798.7122002289354,26.1762,24.7928,24.2528,23.7128,23.468,23.5162,23.5644,23.5852,0,0,0,0,0,0,0,12.540841187799181,3.541305011969342,38.13876872601487,6.175659375808778,38.87645605602328,6.235098720631718
1158,407658,268.4932858745257,-29.210911148041536,2046.463980098868,1804.644760100169,26.0392,24.5914,24.0556,23.5198,23.2056,23.2775,23.3493,23.36,0,0,0,0,0,0,0,15.096861407575688,3.8854679779372376,46.9295800728099,6.850516774142656,47.39436055625847,6.884356219448444
1159,407713,268.4942751019606,-29.205376213844108,1980.4290725555331,1982.5273347592276,25.1617,24.0287,23.5331,23.0374,22.7918,22.8674,22.943,22.9203,0,0,0,0,0,0,0,25.349340683143016,5.034812874689885,70.36013566159369,8.388094876763954,68.90435443227163,8.30086467979521
1160,408087,268.48704574828184,-29.20762799619269,1836.7603810694643,1807.722817941635,21.4318,20.6571,20.4337,20.2104,20.0947,20.2149,20.3352,20.1891,0,0,0,0,0,0,0,565.7266895697289,23.785009766021307,870.5759554484893,29.50552415139391,760.968479783311,27.585657138870392
1161,409498,268.49177870691847,-29.20872235277438,1972.92980955618,1846.505221969356,24.9462,23.819,23.3909,22.9628,22.6895,22.7593,22.8292,22.8267,0,0,0,0,0,0,0,30.75010960833243,5.545278136246408,76.69493225195528,8.757564287629025,76.51853880264208,8.747487570876684
1162,409810,268.4885903535767,-29.203702965189866,1810.987324235883,1946.5151683554088,23.0308,22.248,21.9304,21.6128,21.3936,21.5035,21.6134,21.5252,0,0,0,0,0,0,0,130.69129704892117,11.432029437021283,254.31189155979467,15.947159357070296,234.46966781608498,15.312402418173479
1163,410399,268.4942620034116,-29.208655228322804,2033.8611903607532,1885.742011668352,20.9513,20.2928,20.136,19.9792,19.9627,20.0995,20.2363,20.024,0,0,0,0,0,0,0,791.2735853401608,28.12958558777859,1013.5534777427711,31.836354655374272,833.5404270821913,28.87110020560684
1164,410947,268.4935906375853,-29.21025297291812,2043.285844431119,1828.6048833004224,26.1797,24.8689,24.3675,23.866,23.631,23.6835,23.7359,23.746,0,0,0,0,0,0,0,11.69194242688653,3.419348245921513,32.888697031206604,5.734866784085451,33.196069728261556,5.7616030519519095
1165,412453,268.4916163761684,-29.202757842061366,1871.0830660519944,2019.7617576002813,22.7948,22.0258,21.7317,21.4377,21.2488,21.3598,21.4708,21.3688,0,0,0,0,0,1,1,160.37130681664777,12.663779325961416,293.7153663400783,17.138126103517802,267.37861426322723,16.35171594246999
1166,413351,268.489181688752,-29.20449148799395,1838.6878796505264,1932.161912260136,22.9587,22.088,21.7379,21.3878,21.1444,21.2479,21.3515,21.2832,0,0,0,0,0,0,0,151.4421156668331,12.306182010145678,317.8093485956557,17.827208098736484,298.43287868777855,17.275209946272103
1167,413428,268.493127408131,-29.205806744293294,1958.817697295576,1952.6249574080011,24.5421,23.5069,23.0949,22.6829,22.4226,22.5143,22.606,22.5634,0,0,0,0,0,0,0,40.990825843601456,6.402407816095555,97.74322586498546,9.88651737797418,93.98242962029944,9.694453549339407
1168,413646,268.48943860004204,-29.20443381068119,1844.1598970690925,1937.715932521102,22.4824,21.7291,21.4545,21.18,21.0128,21.1247,21.2366,21.1244,0,0,0,0,0,0,0,210.7689675530895,14.5178844034897,367.8634742241338,19.17976731412907,331.7467432897992,18.213916198604824
1169,413977,268.4869524532418,-29.20628483052924,1812.4063963512672,1845.8865917184028,22.5458,21.6897,21.3421,20.9946,20.7516,20.8605,20.9694,20.8924,0,0,0,0,0,0,0,218.55798002694561,14.783706572674717,455.4982031960314,21.342403875759437,424.3133227772133,20.59886702654331
1170,414337,268.4932907418615,-29.208974048586047,2014.8264301571105,1861.777965284844,23.0764,22.2682,21.9404,21.6126,21.3706,21.4849,21.5991,21.5131,0,0,0,0,0,0,0,128.2822794026721,11.326176733685207,257.1619250671801,16.036269050723117,237.57824406658096,15.413573371109665
1171,414732,268.4922388724609,-29.202349646458448,1879.9410739308944,2041.1263824053408,21.8499,21.1098,20.9005,20.6911,20.5745,20.6963,20.8182,20.6699,0,0,0,0,0,0,0,372.8435789559191,19.30915790385275,559.0963643249727,23.64521863559254,487.71562364727424,22.084284540081306
1172,415950,268.48630675955354,-29.207431830346614,1815.0845648374311,1802.4120039700508,24.9492,23.7924,23.3645,22.9366,22.6514,22.7233,22.7952,22.7943,0,0,0,0,0,0,0,31.51277641689407,5.613624178451392,79.01811552806197,8.889213436973035,78.95264213170196,8.885529929706047
1173,416951,268.494334979618,-29.20899650646884,2041.2793599156544,1876.7840171684152,26.2088,24.7858,24.2221,23.6585,23.3733,23.4129,23.4524,23.5032,0,0,0,0,0,0,0,12.621956181794374,3.552739250464967,41.13075373264269,6.413326261203517,43.10093267994311,6.565130058113327
1174,417265,268.486705868029,-29.20541686104273,1792.014892705626,1867.7529006255968,24.7548,23.6628,23.1934,22.724,22.4111,22.4958,22.5805,22.5701,0,0,0,0,0,0,0,35.508037359725755,5.958862085979651,97.14191667691212,9.856059896171091,96.21586046820862,9.808968369212362
1175,417463,268.48966655430183,-29.20215410116282,1812.4759332613417,2008.2875687165028,23.7685,22.7963,22.452,22.1076,21.8557,21.9462,22.0366,21.9927,0,0,0,0,0,0,0,78.87269276058842,8.881029938052704,165.33571131033537,12.858293483597867,158.7839743685311,12.600951327916917
1176,417819,268.4959273620661,-29.20549389667881,2023.6330867444465,2003.8514379710327,26.0619,24.7991,24.3103,23.8215,23.5906,23.6478,23.705,23.7058,0,0,0,0,0,0,0,12.468283487918303,3.531045664943786,34.129243989178185,5.842023963420399,34.15440061238485,5.8441766411005105
1177,417956,268.49361637679726,-29.206575391095928,1983.6343930822416,1937.319955863041,20.0868,19.5663,19.4584,19.3506,19.3961,19.547,19.6979,19.4383,0,0,0,0,0,0,0,1544.9935409915317,39.30640585186506,1738.3077569531652,41.69301808400497,1368.6319310716476,36.99502576119724
1178,418315,268.49373363297343,-29.20737845841613,1999.729846764517,1915.4236827934249,23.9029,22.9361,22.5968,22.2574,22.0042,22.0977,22.1911,22.1429,0,0,0,0,0,0,0,69.34364529474023,8.327283188095636,143.97486107844273,11.998952499216035,137.72306147091612,11.735546918269984
1179,418519,268.49696999556386,-29.20503960090412,2042.2311068178144,2032.8771055933728,24.7864,23.6514,23.2107,22.7701,22.4047,22.4918,22.5789,22.5857,0,0,0,0,0,0,0,35.88282839511828,5.990227741506852,95.75614818613789,9.78550704798366,96.35775392534805,9.816198547571664
1180,418657,268.4870342466773,-29.20745380161297,1833.616859019279,1812.681233584114,24.9243,23.5916,23.0923,22.593,22.2068,22.2871,22.3674,22.3934,0,0,0,0,0,0,0,37.914616554297545,6.157484596350814,114.3106431254184,10.691615552638357,117.08106605538721,10.820400457256063
1181,419171,268.4971080902648,-29.20501592037146,2045.2926317780507,2035.646599945682,25.6174,24.4609,24.007,23.553,23.3393,23.4031,23.467,23.4503,0,0,0,0,0,0,0,17.024982263910108,4.126134057917908,43.18437794732677,6.571482172792282,42.525229701807405,6.5211371479065985
1182,419205,268.4917080356225,-29.2092934258598,1980.527554491973,1828.623161951612,21.0105,20.3672,20.2157,20.0643,20.0488,20.1871,20.3254,20.1103,0,0,0,0,0,0,0,738.867677193194,27.182120542613927,936.1095334050536,30.595907134861253,767.8681748611613,27.710434404050062
1183,420563,268.4890647620048,-29.205854383117263,1858.113374858614,1890.262076853533,24.3514,23.1865,22.7846,22.3827,21.9964,22.0828,22.1693,22.1855,0,0,0,0,0,0,0,55.06132627690701,7.420331951934968,138.43524324732132,11.765850723484526,140.5162878636294,11.853956633277743
1184,421161,268.496226859966,-29.20556151025903,2032.2232788199472,2006.3533757777927,24.3432,23.3371,22.9972,22.6573,22.2971,22.4033,22.5094,22.4836,0,0,0,0,0,0,0,47.92991603144815,6.923143507933961,105.19780257535568,10.256598002035357,102.72748793607776,10.135456967304323
1185,421761,268.4948039721052,-29.20628882389882,2008.602686085665,1963.5801079546472,24.5523,23.5421,23.1063,22.6705,22.3657,22.4617,22.5577,22.526,0,0,0,0,0,0,0,39.68319838562761,6.299460166206912,101.16881617866672,10.058271033267433,98.25771677086021,9.912503052754143
1186,422483,268.49187281714336,-29.202874505310596,1879.4019641104555,2020.1732417125445,20.2959,19.6558,19.5131,19.3705,19.3928,19.5291,19.6653,19.4384,0,0,0,0,0,0,0,1422.7436900077364,37.719274781041804,1738.1476602648743,41.691098093776255,1410.3492377528275,37.55461673020812
1187,422823,268.4898036668646,-29.20607597350277,1880.2043612980972,1894.82237429634,25.5264,24.2694,23.7759,23.2824,23.0417,23.0985,23.1553,23.1607,0,0,0,0,0,0,0,20.30891248545828,4.506541077751126,56.38540032069692,7.50902126250132,56.66653638168919,7.52771787341218
1188,423896,268.4958232861279,-29.205236171288917,2016.807886451236,2009.8816789146997,24.5642,23.4392,23.0143,22.5894,22.233,22.3237,22.4145,22.4119,0,0,0,0,0,0,0,43.62813699239459,6.605159876368973,112.37938941881191,10.600914555773569,112.11059775230837,10.588229207582748
1189,424059,268.4936628687678,-29.20878909412871,2021.0896804376216,1872.8094507946264,25.8859,24.6782,24.2042,23.7302,23.5056,23.5687,23.6318,23.6207,0,0,0,0,0,0,0,13.93691553990666,3.733217853260999,36.9119227391927,6.075518310333094,36.53647696691009,6.044541088197688
1190,424365,268.4934593770282,-29.20432025409303,1942.739163534795,2001.3928153473428,26.0293,24.746,24.2376,23.7293,23.4832,23.5376,23.592,23.6034,0,0,0,0,0,0,0,13.09322611828487,3.6184563170342225,37.504783962183254,6.12411495337761,37.90065086608887,6.15635045023339
1191,424428,268.49280716106114,-29.20365877165603,1915.601107003829,2011.0914402723984,19.3442,18.6041,18.3093,18.0146,17.8426,17.9658,18.0889,17.9606,0,0,0,0,0,0,0,3748.0611527482088,61.22141090131955,6779.640542938825,82.33857263117223,6024.023649132688,77.61458399767848
1192,425189,268.48672382066337,-29.205781488494317,1798.4420697062703,1857.281996923474,26.4525,24.9027,24.2785,23.6543,23.3528,23.416,23.4791,23.4986,0,0,0,0,0,0,0,11.333568351541102,3.3665365513448835,41.305384396380354,6.4269265124459265,42.05393781235779,6.484900755783221
1193,426003,268.49469967190373,-29.207653335243933,2028.368189172333,1921.821159238416,25.4875,24.2592,23.7951,23.331,23.0605,23.1183,23.1761,23.1918,0,0,0,0,0,0,0,20.500604542147475,4.527759329088449,54.793200449956686,7.402242933730065,55.59127926812939,7.455955959374317
1194,426052,268.488354361134,-29.20370162411246,1805.0701688383572,1943.0134174204743,26.0711,24.6723,24.1129,23.5535,23.3152,23.3633,23.4115,23.4298,0,0,0,0,0,0,0,14.01285629204063,3.743374986832154,44.00749701119164,6.633814665122296,44.75552625833816,6.689957119319836
1195,426733,268.48805878501173,-29.2066574298861,1846.1514062542976,1851.5125987903489,26.3688,24.827,24.2327,23.6384,23.3421,23.4029,23.4638,23.485,0,0,0,0,0,0,0,12.151969425073187,3.4859675020104803,41.826032266114545,6.467304868808532,42.650749572646795,6.530754135063331
1196,427105,268.48804738200084,-29.2040080424944,1802.425926719417,1929.3811537043396,22.6071,21.7561,21.4656,21.1751,20.9793,21.0851,21.1909,21.0999,0,0,0,0,0,0,0,205.59221623388777,14.338487236591165,376.2588018041376,19.397391623724506,346.0084206512254,18.601301584868338
1197,427288,268.49142314458874,-29.207680786168734,1946.970879364183,1871.8508602323936,24.6485,23.5955,23.1782,22.7609,22.4204,22.5169,22.6135,22.5952,0,0,0,0,0,0,0,37.778670317956674,6.146435578280852,94.92195365402185,9.742789829100381,93.33545912551061,9.661027850364091
1198,427375,268.48780668678324,-29.206890855914335,1843.6814900917443,1840.8540183028576,25.2293,24.1316,23.6907,23.2497,23.0329,23.0984,23.1639,23.1458,0,0,0,0,0,0,0,23.057205386729862,4.801791893317521,57.164534083842014,7.560723119109839,56.219459786558474,7.497963709338587
1199,427396,268.4901087439408,-29.20825335328201,1923.5254356388236,1835.2631079272105,21.8973,21.1848,20.9458,20.7069,20.5653,20.691,20.8167,20.6722,0,0,0,0,0,0,0,347.9578735851545,18.653628965570064,557.9132403217938,23.620187135621805,488.3898933438108,22.099545093594365
1200,427467,268.4915500536469,-29.205454626987805,1913.6417551990544,1939.3293808299677,25.4174,24.2022,23.7235,23.2448,22.9661,23.0323,23.0986,23.1041,0,0,0,0,0,0,0,21.60561675176059,4.648184242450012,59.402766059185865,7.7073189929563615,59.70444535247636,7.7268651698134585
1201,428273,268.4957815781016,-29.207005793146724,2044.7782182721037,1957.1283579986332,23.9362,22.938,22.5438,22.1495,21.8422,21.9465,22.0508,22.0068,0,0,0,0,0,0,0,69.22240248159935,8.320000149134575,163.20244776120327,12.775071340748093,156.72081019455277,12.518818242731731
1202,428279,268.4965532045689,-29.2048573075791,2028.8306549736608,2031.9934756822515,22.2392,21.5797,21.3308,21.082,20.93,21.0591,21.1883,21.0424,0,0,0,0,0,0,0,241.86145887593355,15.551895668243583,396.72235027415894,19.917890206398845,346.83799592667316,18.6235870853784
